activation_law,mechanism,model_level,case_family,basis_caseName,basis_gammaW,basis_pW,basis_alpha_gap,seed,lambda_B,q,mean_raw_score,joint_penalized_score,lambdaW_AS002,lambdaW_AS004,lambdaW_AS006,score_AS002,score_AS004,score_AS006,policy
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.25,1.25,0.325027862478865,0.345027862478865,0.00981220443180099,0.105112051906714,0.25,0.255358510413841,0.354734008304517,0.364991068718236,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.2,2.5,0.325030843262133,0.345030843262133,0.000308093938596656,0.0353553390593274,0.2,0.255094233392273,0.351091669165313,0.368906627228814,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,3,0.325040148332688,0.345040148332688,8.4375e-05,0.025,0.2,0.255031162620824,0.35135799453687,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,0.45,2.5,0.325045912176349,0.345045912176349,0.000693211361842476,0.0795495128834866,0.45,0.255184036845803,0.352455542245019,0.367498157438226,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,2.5,0.325062731189888,0.345062731189888,0.000308093938596656,0.0353553390593274,0.2,0.255043859663749,0.351413046065545,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.2,2,0.325072397966864,0.345072397966864,0.001125,0.05,0.2,0.255274161558694,0.351036405113084,0.368906627228814,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,2,0.325104137077879,0.345104137077879,0.001125,0.05,0.2,0.25509022270924,0.351490900684026,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.35,2.5,0.315115606698733,0.345115606698733,0.000539164392544148,0.0618718433538229,0.35,0.25510883229893,0.35284001736341,0.33739797043386,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.3,2.5,0.315126723619215,0.345126723619215,0.000462140907894984,0.0530330085889911,0.3,0.25514547077627,0.350701027935925,0.339533672145449,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.35,0.75,0.315128294779569,0.345128294779569,0.0501607465907293,0.208111245125476,0.35,0.267953134759088,0.349168579123868,0.32826317045575,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.35,1.25,0.315134743973762,0.345134743973762,0.0137370862045214,0.1471568726694,0.35,0.259244348645176,0.348752912543183,0.337406970732925,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,0.6,1,0.325135057149418,0.345135057149418,0.045,0.3,0.6,0.265261101821994,0.35586542046984,0.354278649156419,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.3,3,0.315149061268191,0.345149061268191,0.0001265625,0.0375,0.3,0.255058989970035,0.350854521689088,0.339533672145449,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.25,0.75,0.325158364163973,0.345158364163973,0.0358291047076638,0.14865088937534,0.25,0.26319718756852,0.348536851462824,0.363741053460574,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.3,2,0.315159627055319,0.345159627055319,0.0016875,0.075,0.3,0.255461254032044,0.350483954988463,0.339533672145449,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.25,0.75,0.325170367764968,0.345170367764968,0.0358291047076638,0.14865088937534,0.25,0.262489927515301,0.350791949467685,0.362229226311917,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,1.5,0.325197269398884,0.345197269398884,0.00410791918128875,0.0707106781186548,0.2,0.255259516614907,0.351601003741376,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.35,1.25,0.315224593668848,0.345224593668848,0.0137370862045214,0.1471568726694,0.35,0.259068126717975,0.352063885120933,0.334541769167636,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.2,0.75,0.325236213636152,0.345236213636152,0.028663283766131,0.118920711500272,0.2,0.256064051591253,0.352539815108285,0.367104774208917,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.05,NaN,0.33525268618567,0.34525268618567,0.05,0.05,0.05,0.256836490409991,0.351777862882056,0.397143705264963,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.2,1.5,0.325265347832761,0.345265347832761,0.00410791918128875,0.0707106781186548,0.2,0.255931166328557,0.350958249940911,0.368906627228814,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.55,0.5,0.31527752891661,0.34527752891661,0.150623703313921,0.388908729652601,0.55,0.299343178742057,0.353441874906427,0.293047533101345,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,1.25,0.325291766778244,0.345291766778244,0.00784976354544079,0.0840896415253715,0.2,0.255471882893812,0.351672129600549,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.3,1.25,0.315292497379702,0.345292497379702,0.0117746453181612,0.126134462288057,0.3,0.25736533635889,0.350414777877228,0.338097377902989,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,1,0.75,0.325294648231356,0.345294648231356,0.143316418830655,0.594603557501361,1,0.287622030502112,0.360422281599149,0.327839632592806,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.3,0.5,0.325330494490707,0.345330494490707,0.0821583836257749,0.212132034355964,0.3,0.27214077023027,0.35060697812428,0.353243735117572,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.4,0.75,0.315344692876786,0.345344692876786,0.057326567532262,0.237841423000544,0.4,0.27357741384345,0.351133871518897,0.321322793268012,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.25,1,0.325350012784583,0.345350012784583,0.01875,0.125,0.25,0.25566104871714,0.355397920918372,0.364991068718236,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,0.45,2,0.325355149254983,0.345355149254983,0.00253125,0.1125,0.45,0.255602077406963,0.352965212919761,0.367498157438226,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.2,3,0.3253882930634,0.3453882930634,8.4375e-05,0.025,0.2,0.255043407406133,0.351262733232516,0.369858738551551,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.3,0.5,0.325403111129256,0.345403111129256,0.0821583836257749,0.212132034355964,0.3,0.27376256187842,0.347388843813389,0.35505792769596,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.2,2.5,0.325408545362142,0.345408545362142,0.000308093938596656,0.0353553390593274,0.2,0.255088571297917,0.351278326236959,0.369858738551551,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.35,2,0.315411460836358,0.345411460836358,0.00196875,0.0875,0.35,0.255327469228632,0.353508942846584,0.33739797043386,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.3,1.5,0.315441657025366,0.345441657025366,0.00616187877193312,0.106066017177982,0.3,0.256614331448511,0.350176967482137,0.339533672145449,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,0.8,0.75,0.325446126755321,0.345446126755321,0.114653135064524,0.475682846001088,0.8,0.281102899194691,0.358582842957262,0.33665263811401,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,1,0.325455230457832,0.345455230457832,0.015,0.1,0.2,0.255877690554786,0.351756712978339,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.35,0.75,0.315468189804019,0.345468189804019,0.0501607465907293,0.208111245125476,0.35,0.260965473312892,0.352762886248332,0.332676209850832,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.2,2,0.325470867713406,0.345470867713406,0.001125,0.05,0.2,0.255253486513348,0.351300378075319,0.369858738551551,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.35,1,0.315515472170628,0.345515472170628,0.02625,0.175,0.35,0.263419566340945,0.343104660136652,0.340022190034288,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.2,1.25,0.325523239362018,0.345523239362018,0.00784976354544079,0.0840896415253715,0.2,0.256755328649398,0.350907762207841,0.368906627228814,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.35,1,0.315576983422974,0.345576983422974,0.02625,0.175,0.35,0.263520948431463,0.351157972442493,0.332052029394966,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.25,1,0.325623283385433,0.345623283385433,0.01875,0.125,0.25,0.25997172894142,0.349242262492561,0.367655858722318,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.2,0.5,0.325634200716301,0.345634200716301,0.0547722557505166,0.14142135623731,0.2,0.257009257182265,0.352788570757723,0.367104774208917,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.05,NaN,0.33563511009593,0.34563511009593,0.05,0.05,0.05,0.257864095930938,0.351490900684026,0.397550333672826,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.2,1.5,0.325681991457629,0.34568199145763,0.00410791918128875,0.0707106781186548,0.2,0.255855671737134,0.351331564084203,0.369858738551551,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_1_p0_3,0.1,0.3,3.3,909,0.5,1.25,0.325686053321999,0.345686053321999,0.019624408863602,0.210224103813429,0.5,0.259489718055523,0.354476787232851,0.363091654677623,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.1,NaN,0.33573834620285,0.34573834620285,0.1,0.1,0.1,0.265494070878109,0.352377568051445,0.389343399678995,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.2,0.75,0.325747243512524,0.345747243512524,0.028663283766131,0.118920711500272,0.2,0.256653142564184,0.351857300133017,0.36873128784037,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.4,0.75,0.315766893813033,0.345766893813033,0.057326567532262,0.237841423000544,0.4,0.272628506378831,0.347229448834589,0.327442726225679,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.55,0.5,0.315769743074509,0.345769743074509,0.150623703313921,0.388908729652601,0.55,0.303479785610778,0.354323648858642,0.289505794754109,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.95,NaN,0.325776385345455,0.345776385345455,0.95,0.95,0.95,0.443738153738209,0.345122117219921,0.188468885078234,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,1,NaN,0.325776385345455,0.345776385345455,1,1,1,0.443738153738209,0.345122117219921,0.188468885078234,one full-series coefficient set; no crack term; no per-device lambda
