device,caseName,description,topology,linkClass,calibrationMode,alphaGap,alphaPriorPenalty,gammaW,pW,meanW,minW,activeWeakLinkFraction,medianWeakIc_A,medianAllIc_A,medianWeakDelta_meV,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9,seed,sourceVersion,sourceRole,sourceFile
AS006,combined_a3_3_g0_05_p0_3,"combined weak-link classes, alpha=3.3, tau=0.05, p=0.3",combined,boundary_constriction,shape,3.3,1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,7.20707531420405e-08,5.3946005574152e-07,0.0928307285466638,86.7936274841479,0.194199480512701,0.220226018948368,0.275088281974052,0.172164943136128,0.0541607112403887,0.192854534335407,0.210952052994226,0.264488561332995,0.184569836616681,0.059753340579218,246.772550680398,260.74943329993,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_1_p0_2,"combined weak-link classes, alpha=3.7, tau=0.1, p=0.2",combined,boundary_constriction,shape,3.7,0,0.1,0.2,0.820000000000001,0.1,0.2,1.36858736294819e-07,4.7679660339473e-07,0.123624999859064,121.848959064593,0.194243937917672,0.225832625806887,0.267714517723414,0.18224634310591,0.0490787288831087,0.202579030226711,0.252275187746237,0.292278035673586,0.15851859993085,0.0509851510449794,239.958275144237,231.996641912669,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_05_p0_1,"combined weak-link classes, alpha=3.7, tau=0.05, p=0.1",combined,boundary_constriction,shape,3.7,0,0.05,0.1,0.904793028322441,0.05,0.100217864923747,6.33378981028707e-08,4.74814644894113e-07,0.129407729717795,136.716955032075,0.194540930427933,0.226556561410898,0.266610246429872,0.185055328604233,0.0482609987211978,0.208860511771234,0.262338899284404,0.299624547652595,0.155342773924996,0.0634422337734778,240.169765640717,224.246074368138,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_1_p0_3,"combined weak-link classes, alpha=3.7, tau=0.1, p=0.3",combined,boundary_constriction,shape,3.7,0,0.1,0.3,0.729803921568629,0.1,0.300217864923747,1.46324192170138e-07,5.47628916190627e-07,0.104082938067472,95.8624545798257,0.194563245259889,0.224261035357708,0.268938662385043,0.180433925500629,0.052370124892125,0.198942512602515,0.242857914074115,0.286272567601722,0.162989801194019,0.0471404041429247,240.124167699022,238.622364681107,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a4_1_g0_05_p0_2,"tunnel/crack-like links, alpha=4.1, tau=0.05, p=0.2",tear_lane,crack_tunnel,shape,4.1,0.999999999999997,0.05,0.2,0.809586056644881,0.05,0.200435729847495,6.94292139881398e-08,5.67938719745689e-07,0.111219355791531,110.57635626552,0.195132500833529,0.233802668688436,0.265524805397868,0.183928343559884,0.0472809965830848,0.220049310275004,0.277802784693745,0.306470473924624,0.153063023872567,0.0947916574724762,245.967120872953,213.007501997095,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_7_g0_1_p0_2,"tunnel/crack-like links, alpha=3.7, tau=0.1, p=0.2",tear_lane,crack_tunnel,shape,3.7,0,0.1,0.2,0.819607843137257,0.1,0.200435729847495,1.18123556050267e-07,4.83131936409773e-07,0.100368686933821,117.304824418313,0.195192268485763,0.23114761352938,0.267041637496569,0.183397240862596,0.0482443122021926,0.204405093322237,0.258738089212102,0.293117874354916,0.158270106192882,0.0524934645368764,240.368221338378,230.231008793636,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_1_p0_1,"combined weak-link classes, alpha=3.3, tau=0.1, p=0.1",combined,boundary_constriction,shape,3.3,1,0.1,0.1,0.909803921568628,0.1,0.100217864923747,1.07955269586406e-07,4.04645121865784e-07,0.115417704883439,143.081798148711,0.195219999581799,0.22658548989257,0.271785263209536,0.180976670801073,0.0476694588983948,0.206370045636901,0.257918812554833,0.300569165723307,0.154940372550993,0.0542599099251433,239.995302415096,228.108497983475,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_1_p0_2,"combined weak-link classes, alpha=4.1, tau=0.1, p=0.2",combined,boundary_constriction,shape,4.1,0.999999999999997,0.1,0.2,0.820000000000001,0.1,0.2,1.51654275353719e-07,5.28342182140106e-07,0.136989864708692,121.848959064593,0.19525050037302,0.230515820234433,0.26774176221289,0.182543860656313,0.0490087719377189,0.203835196397247,0.25773382711078,0.2928481692451,0.158347372728248,0.0510236427862174,239.752201043512,231.704869505379,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_1_p0_3,"combined weak-link classes, alpha=4.1, tau=0.1, p=0.3",combined,boundary_constriction,shape,4.1,0.999999999999997,0.1,0.3,0.729803921568629,0.1,0.300217864923747,1.62143023756099e-07,6.06832042265289e-07,0.115335147588279,95.8624545798257,0.195597527759288,0.229500651861376,0.268782223093453,0.180866795625163,0.0520346019900651,0.200340263020447,0.249085958081656,0.286863469536821,0.162732461322736,0.0471887086777242,239.923993144057,238.124880204078,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_05_p0_1,"combined weak-link classes, alpha=4.1, tau=0.05, p=0.1",combined,boundary_constriction,shape,4.1,0.999999999999997,0.05,0.1,0.904793028322441,0.05,0.100217864923747,7.01852384383161e-08,5.26145957855639e-07,0.143397754552151,136.716955032075,0.195712162144905,0.231571584562235,0.266982941971599,0.185039617940894,0.0484695552858746,0.210072210000718,0.267742819693968,0.30021132832855,0.155172887749951,0.06328229604722,239.920846324616,224.279725587201,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_1_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.1, p=0.2",tear_lane,crack_tunnel,shape,3.3,1,0.1,0.2,0.819607843137257,0.1,0.200435729847495,1.05353441882671e-07,4.30901456797906e-07,0.0895180180761103,117.304824418313,0.19583205214648,0.227751307546912,0.270202548191163,0.179715612592501,0.0539099781103296,0.202784789507874,0.251347350805116,0.292504226481868,0.15841998650351,0.0526692172615979,239.955189274008,234.198060188358,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_2_p0_3,"tunnel/crack-like links, alpha=3.3, tau=0.2, p=0.3",tear_lane,crack_tunnel,shape,3.3,1,0.2,0.3,0.759825708061,0.2,0.300217864923747,2.08171075077482e-07,4.03822244177334e-07,0.0815570698037585,107.365252693928,0.196224768718627,0.233100638623654,0.276635180519234,0.170032953277378,0.0513704474640981,0.199607583529198,0.231398267093587,0.273850187942269,0.174602296813181,0.0691489506369556,241.366807216554,258.153060511121,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a4_1_g0_1_p0_2,"tunnel/crack-like links, alpha=4.1, tau=0.1, p=0.2",tear_lane,crack_tunnel,shape,4.1,0.999999999999997,0.1,0.2,0.819607843137257,0.1,0.200435729847495,1.30893670217864e-07,5.3536241602164e-07,0.111219355791531,117.304824418313,0.196233134306064,0.235402988311461,0.266774153816639,0.183958191914386,0.0489601741467591,0.205530953498206,0.26397147111771,0.293489774826965,0.158165154145461,0.0523697477443052,239.612308678911,230.351831154544,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_05_p0_3,"combined weak-link classes, alpha=3.7, tau=0.05, p=0.3",combined,boundary_constriction,shape,3.7,0,0.05,0.3,0.714793028322442,0.05,0.300217864923747,8.08066020077423e-08,6.04849153407158e-07,0.104082938067472,86.7936274841479,0.196359907773173,0.224640684695988,0.272276957069529,0.176091040084151,0.060560379193014,0.194558920831971,0.2191391211913,0.265525499901786,0.183881886108387,0.0591335005049455,243.121443647287,260.303895264097,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_2_p0_3,"combined weak-link classes, alpha=3.3, tau=0.2, p=0.3",combined,boundary_constriction,shape,3.3,1,0.2,0.3,0.759825708061,0.2,0.300217864923747,2.25563922738961e-07,4.32590617705513e-07,0.0928307285466638,110.926996210317,0.196529167257282,0.232921552151336,0.277249646629213,0.172812977680131,0.0485211804337854,0.204884094884628,0.257459931546384,0.300297819412185,0.153243364498052,0.0498851532828674,240.783143503618,233.090415186461,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_1_p0_1,"combined weak-link classes, alpha=3.7, tau=0.1, p=0.1",combined,boundary_constriction,shape,3.7,0,0.1,0.1,0.909803921568628,0.1,0.100217864923747,1.21040756809e-07,4.53693015425273e-07,0.129407729717795,143.081798148711,0.196826999688933,0.233457840316444,0.272369857550025,0.180921532059195,0.0478779923416828,0.208015120493284,0.265025939369605,0.301330087406465,0.154805972280146,0.0542145447853182,239.798345063644,228.142407893707,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_2_p0_2,"combined weak-link classes, alpha=3.3, tau=0.2, p=0.2",combined,boundary_constriction,shape,3.3,1,0.2,0.2,0.839999999999999,0.2,0.2,2.22227747312202e-07,3.91175749903473e-07,0.110260135009435,133.856133657314,0.19694836321095,0.233662157261082,0.277220596797304,0.17444512059291,0.0478872136572477,0.207295082052707,0.262306837246892,0.303865170803762,0.151941464055029,0.0524776940412733,240.348794120356,230.061484502774,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,boundary_sns_a3_3_g0_1_p0_3,"SNS-like boundary constriction, alpha=3.3, tau=0.1, p=0.3",boundary_lane,boundary_constriction,shape,3.3,1,0.1,0.3,0.715686274509806,0.1,0.315904139433551,9.69226567074881e-08,3.14245451582614e-07,0.0970775405250188,137.517807810912,0.197353350796344,0.23611062119223,0.275029119093248,0.17743867630895,0.0475568289901176,0.204081912016807,0.256006100532551,0.293748518400359,0.160063145110241,0.050264620963055,243.528579829338,234.143432645415,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_2_p0_3,"combined weak-link classes, alpha=3.7, tau=0.2, p=0.3",combined,boundary_constriction,shape,3.7,0,0.2,0.3,0.759825708061,0.2,0.300217864923747,2.52905004283077e-07,4.8502584409406e-07,0.104082938067472,110.926996210317,0.197642673950462,0.238447613645212,0.277017673661164,0.1733218062111,0.0483325694361873,0.206380495721663,0.264066381801424,0.300956023022599,0.153016372735989,0.0498925905973581,240.474147886877,232.591871344985,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_7_g0_2_p0_3,"tunnel/crack-like links, alpha=3.7, tau=0.2, p=0.3",tear_lane,crack_tunnel,shape,3.7,0,0.2,0.3,0.759825708061,0.2,0.300217864923747,2.33403932662631e-07,4.52770394986708e-07,0.0914427752345172,107.365252693928,0.197791374965386,0.240262192095131,0.276721074795479,0.170334825805269,0.0515142695831224,0.201245289858699,0.238937721903011,0.274435812425622,0.174343754083441,0.0690963630413433,241.080889113747,257.900915133863,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_2_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.2, p=0.2",tear_lane,crack_tunnel,shape,3.3,1,0.2,0.2,0.839651416122003,0.2,0.200435729847495,1.94464948287781e-07,3.99286830714447e-07,0.0895180180761103,127.10225786935,0.197827752160021,0.238360158202564,0.277753701416919,0.172884760774685,0.0486036741495769,0.203181087501744,0.256640985859711,0.294982928758286,0.157171123163798,0.0465804223672599,240.492688286526,238.612347339405,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_1_p0_1,"combined weak-link classes, alpha=4.1, tau=0.1, p=0.1",combined,boundary_constriction,shape,4.1,0.999999999999997,0.1,0.1,0.909803921568628,0.1,0.100217864923747,1.34126244031595e-07,5.02740908984762e-07,0.143397754552151,143.081798148711,0.197937374652715,0.238261211366673,0.272661315185407,0.180940139720778,0.0480931856714665,0.209173873618749,0.270138173515599,0.301807297753454,0.154711641503999,0.0541788716296049,239.575304464892,228.190868714737,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_05_p0_3,"combined weak-link classes, alpha=4.1, tau=0.05, p=0.3",combined,boundary_constriction,shape,4.1,0.999999999999997,0.05,0.3,0.714793028322442,0.05,0.300217864923747,8.95424508734442e-08,6.70238251072797e-07,0.115335147588279,86.7936274841479,0.198186728929648,0.227119833544714,0.269095501634714,0.180485526423268,0.0672897752136902,0.195896475962767,0.22567294307402,0.266305063275538,0.183334337168858,0.0586076545465487,239.632285319228,259.546345687369,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_2_p0_2,"combined weak-link classes, alpha=3.7, tau=0.2, p=0.2",combined,boundary_constriction,shape,3.7,0,0.2,0.2,0.839999999999999,0.2,0.2,2.49164443956105e-07,4.38590992316015e-07,0.123624999859064,133.856133657314,0.198214690042959,0.239851792588782,0.277072510643422,0.174866098219627,0.0477621412254917,0.208847805832019,0.269276323290525,0.304396747500087,0.151838203699201,0.0524706431204161,240.113459009141,229.694892147854,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_05_p0_3,"contact-relaxed SNS links, alpha=3.3, tau=0.05, p=0.3",contact_relaxation,contact_relaxed,shape,3.3,1,0.05,0.3,0.714793028322441,0.05,0.300217864923747,1.69924122501244e-07,2.58751861060267e-06,0.0441433197252112,19.1296269559943,0.198259001032959,0.226547084696939,0.301504996426287,0.150443634348618,0.0490596337860836,0.208660193257777,0.249988120008629,0.324184371801594,0.138785894204409,0.0525078278719568,242.182713698992,232.696407397934,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_2_p0_3,"combined weak-link classes, alpha=4.1, tau=0.2, p=0.3",combined,boundary_constriction,shape,4.1,0.999999999999997,0.2,0.3,0.759825708061,0.2,0.300217864923747,2.80246085827194e-07,5.37461070482607e-07,0.115335147588279,110.926996210317,0.198411761835881,0.2424021611501,0.276504643926366,0.174039624962274,0.0482239899553214,0.207545566753598,0.26924789416275,0.301439262762348,0.152842114804618,0.0499085862653581,240.073590059131,232.06860056214,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,boundary_sns_a3_7_g0_1_p0_3,"SNS-like boundary constriction, alpha=3.7, tau=0.1, p=0.3",boundary_lane,boundary_constriction,shape,3.7,0,0.1,0.3,0.715686274509806,0.1,0.315904139433551,1.08670857520517e-07,3.52335809350203e-07,0.108844515134112,137.517807810912,0.198505727408765,0.240407868104636,0.273763359885774,0.179304131273613,0.0489047250470658,0.20557396606484,0.262419963978401,0.294348623900762,0.159943008179035,0.0504110142956713,241.813721212882,233.968462673251,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a4_1_g0_2_p0_3,"tunnel/crack-like links, alpha=4.1, tau=0.2, p=0.3",tear_lane,crack_tunnel,shape,4.1,0.999999999999997,0.2,0.3,0.759825708061,0.2,0.300217864923747,2.58636790247781e-07,5.01718545796082e-07,0.101328480665276,107.365252693928,0.198686700101548,0.244651119545547,0.27618931690474,0.171052598446713,0.0516353283205069,0.202330266295396,0.244091886444283,0.274756018676247,0.174174400372867,0.0690184118831821,240.627594407412,257.474108353774,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_2_p0_1,"combined weak-link classes, alpha=3.3, tau=0.2, p=0.1",combined,boundary_constriction,shape,3.3,1,0.2,0.1,0.919825708061002,0.2,0.100217864923747,2.04231623131729e-07,3.82853283909391e-07,0.115417704883439,151.263882205831,0.198822243247769,0.238949113576672,0.280311750818466,0.174096409732353,0.0469960265644189,0.208040146319092,0.266085916227965,0.305345781232419,0.152700123383887,0.0488845439809001,240.39901823415,231.300502162002,101,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_101/AS006_v7_4_6_gap_weaklink_scores.csv
